url,food,course,ingredients,instructions
https://panlasangpinoy.com/pork-siomai-and-nido-oriental-style-soup/,Pork Siomai and Nido Oriental Style Soup,Pork,"1 ½ lbs. ground pork, 1 Knorr Pork Cube, 1 medium yellow onion minced, 1 small carrot minced, ¼ cup chopped scallions, 1 egg, 1 ½ tablespoons Sesame oil, ¼ teaspoon ground black pepper, 1 40g pack Knorr Real Chinese Soup (Nido Oriental Style), 3 cups water, 1 egg","Prepare the siomai by combining ground pork, onion, carrot, scallion, egg, Sesame oil, and ground black pepper in a large bowl. Mix well.
Crush the pork cube using your fingers and then add to the pork mixture. Continue to blend the ingredients using a spatula or spoon.
Scoop around 2 tablespoons of pork mixture. Place it in a middle of a potsticker wrapper (also known as siomai wrapper), and then secure by folding the sides. Compress the pork mixture by pressing the top part using your thumb. Arrange each piece of pork siomai in a steamer. Perform this step until you reach the count of pork siomai that you intend to make. Note: you can keep a portion of the pork mixture in the freezer for later use.
Boil 6 cups water in a steaming pot or cooking pot. Steam the siomai for 20 to 25 minutes.
Prepare the Nido Oriental Style Soup by combining the soup mixture with 3 cups water. Stir.
Pour into a soup pot. Stir constantly every minute.
Once the liquid thickens and starts to boil, add egg. Stir and make sure that the egg is distributed well into the soup. Cook for 1 to 2 minutes.
Transfer the soup in a bowl and the siomai on a serving plate. Serve with chili garlic sauce.
Share and enjoy!"
https://panlasangpinoy.com/pork-ginataan-recipe/,Pork Ginataan,Pork,"1 ½ lb. Pork belly cut into cubes, 1 bunch fresh spinach, 2 cups coconut milk gata, 2 cups coconut cream kakang gata, 10 to 12 pieces Thai chili pepper, 1 medium yellow onion chopped, 3 cloves garlic crushed and chopped, 2 thumbs ginger sliced into thin strips, 3 tablespoons cooking oil, ¼ teaspoon ground black pepper, 3 tablespoons fish sauce patis","Heat oil in a cooking pot.
Saute, onion, garlic, and ginger.
Once the onion becomes translucent and soft, add pork. Saute until light brown.
Pour coconut milk and coconut cream. Let boil.
Add chili pepper (Thai chili). Cover the cooking pot. Cook for 45 to 60 minutes, or until the pork becomes tender.
Add spinach. Cover and cook for 2 minutes.
Season with ground black pepper and fish sauce.
Transfer to a serving plate. Serve.
Share and enjoy!"
https://panlasangpinoy.com/sotanghon-with-upo-soup/,Sotanghon with Upo Soup,Soup,"2.6 ounces 75 grams sotanghon noodles, 1 small opo squash upo, peeled and sliced, 8 cups chicken broth, ¾ cup small shrimp, 2 ounces chopped pork, 1 medium yellow onion chopped, 4 cloves garlic crushed, 3 tablespoons deep fried garlic toasted garlic, 3 tablespoons cooking oil, 1/8 teaspoon ground black pepper, 3 tablespoons fish sauce patis","Heat oil in a cooking pot.
Sauté onion and garlic
Once the onion becomes soft, add pork. Continue to cook until the pork turns light brown.
Pour chicken broth into the pot. Let boil. Cover and cook for 15 minutes in medium eat.
Add shrimp. Stir and let the liquid re-boil.
Put the sotanghon noodles into the pot. Stir.
Add the opo squash (upo). Cover the pot. Cook for 8 to 10 minutes in medium heat. Note: add water or chicken broth, if needed.
Season with crushed black pepper and fish sauce. Stir.
Put the deep fried garlic into the pot. Continue to cook for 1 to 2 minutes.
Transfer to a serving bowl. Serve.
Share and enjoy!"
https://panlasangpinoy.com/picadillo-recipe/,Picadillo Recipe,Beef,"1 ½ lbs. ground beef, 1 medium yellow onion minced, 4 cloves garlic minced, 3 to 4 tablespoons olive oil, 1 14.5 oz. can diced tomato, ½ cup raisins, 1 cup beef broth, ¾ cup Manzanilla olives, 1 medium baking potato cubed, 2 medium carrots cubed, ¾ cup frozen green peas, Salt and pepper to taste","Heat oil in a cooking pot.
Saute onion and garlic until the onion becomes soft and translucent.
Slowly add the ground beef. Cook until it turns light brown.
Add diced tomato, beef broth, and raisins. Stir and let boil. Cover and cook for 15 minutes.
Add olives, carrots, potato, and green peas. Stir and cover. Cook for 10 to 12 minutes.
Season with crushed black pepper and salt. Cook for 3 minutes more.
Transfer to a serving plate. Serve.
Share and enjoy!"
https://panlasangpinoy.com/tinolang-manok-sa-upo/,Tinolang Manok sa Upo,Chicken,"1 1/2 lbs. chicken cut into serving pieces, 1 Knorr Chicken cube, 1 small opo squash upo, peeled and sliced into huge chunks, 3/4 cups hot pepper leaves, 3/4 cups malunggay leaves, 2 thumbs ginger sliced into thin strips, 2 long green chili pepper siling pansigang, 1 medium yellow onion minced, 3 cloves garlic minced, 3 tablespoons fish sauce, 1/4 teaspoon ground black pepper, 8 cups rice washing water used to rinse rice, 3 tablespoons cooking oil","Heat oil in a cooking pot.
Once the oil gets hot, saute garlic and onion.
Add chicken pieces. Continue to cook until all side of the chicken turns light brown.
Add ginger. Stir and cook for 1 minute.
Pour rice washing into the pot. Let boil. Note: You can also use water, if rice washing is not available.
Add Knorr chicken cube. Stir. Cover and continue to cook in medium heat for 25 to 30 minutes. Add more water if needed.
Put the upo and siling pansigang into the pot. Cover and cook for 5 to 7 minutes.
Add hot pepper leaves and malunggay leaves. Stir.
Season with ground black pepper and fish sauce.
Transfer to a serving bowl. Serve!
Share and enjoy!"
https://panlasangpinoy.com/pancit-malabon/,Pancit Malabon,Pancit,"1 lb. thick rice noodles, 8 to 10 cups water for boiling, 1 head garlic crushed and toasted, 6 pieces calamansi or 4 pieces lime, 1 Knorr shrimp cube, 1/4 cup annatto oil atsuete oil, 6 ounces boiled pork belly sliced into small pieces, 4 tablespoons tinapa fish flakes, 1/2 cup crushed pork rinds chicharon, 1 medium yellow onion minced, 4 cloves garlic minced, 1 cup water, 3 tablespoons fish sauce, 1/4 teaspoon ground black pepper, 10 to 12 pieces steamed large shrimp without shell and head, 1 cup adobong pusit, 1/2 cup steamed oysters talaba, 1 cup sliced Napa cabbage pechay Baguio, boiled for 30 seconds, 1/4 cup chopped scallions dahon ng sibuyas, 3 boiled eggs halved and sliced into thin pieces","Soak the rice noodles in water for at least 3 hours, or according to package instructions. Note: if using traditional pancit Malabon noodles, you will need to soak it in water overnight. Drain the water from the noodles afterwards.
Pour 8 to 10 cups of water into a cooking pot. Let boil. Add the soaked noodles into the pot. Cook for 3 to 5 minutes or until completely done. Remove from the cooking pot. Set aside.
Prepare the Pancit Malabon sauce by pouring annatto oil in a pan. Once the oil starts to get hot, saute garlic and onion.
Add sliced pork, cook for 1 minute.
Add tinapa fish flakes, chicharon, and fish sauce. Stir.
Pour water. Bring to a boil.
Add Knorr shrimp cube. Stir. Cover the pan. Cook in medium heat for 3 to 5 minutes. Add ground black pepper. Stir.
Combine the noodles and sauce. Add toasted garlic and more chicharon (if desired). Gently toss until all the ingredients are well blended.
Transfer to a serving plate. Top with topping ingredients. Note: Be creative.
Serve with calamansi or lime.
Share and enjoy!"
https://panlasangpinoy.com/pork-empanada-recipe/,Pork Empanada Recipe,Pork,"1 lb. ground pork, 1 small carrot cubed, 1/2 cup green peas, 1 small baking potato cubed, 1 medium yellow onion chopped, 1/2 cup raisins, 1/4 cup Worcestershire sauce, 1 tablespoon brown sugar, 1/2 to 3/4 cups beef broth, 3 tablespoons cooking oil, Salt and ground black pepper to taste, 3 1/4 cups all-purpose flour, 1/2 teaspoon salt, 1 cup unsalted butter, 1 egg, 10 tablespoons fresh milk, 1 Egg egg white only, 2 tablespoons fresh milk","Prepare the pork filling by heating oil in a cooking pot. Add ground pork and cook until light brown.
Add the chopped onions. Stir and continue to cook until the onion becomes soft.
Add raisins, Worcestershire sauce, and beef broth. Cover the pot, adjust the heat to medium, cook for 10 to 12 minutes.
Add peas, carrots, and potato. Cover and cook for 5 to 8 minutes Note: Add more beef broth or water, if needed
Put the brown sugar into the pot and season with salt and ground black pepper. Stir and cook for 1 minute. Set aside.
Preheat oven to 400F.
Meanwhile, prepare the dough using a food processor. Put flour in a food processor and then add salt. Pulse until both ingredients are blended.
Slice the butter into small pieces. Add into the food processor. Continue to pulse until the butter blends well with the flour mixture.
Add egg and gradually pour the milk 2 to 3 tablespoons at a time, while pulsing. Continue to process the mixture until all the ingredients are well blended.
Transfer the dough into a flat surface. Mold a large sphere out of it. Separate in half, and then create a disk shaped figure on each piece of dough. Chill the dough for at least 20 minutes.
Flatten one piece of dough on a flat surface using a rolling pin. Note: Watch video below for more information.
Cut a part of the flatten dough using a circular mold, or anything with a circular tip such as a bowl. Remove the circular dough and set aside.
Assemble the pork empanada by placing 1 to 2 tablespoons of the pork filling in the center of the circular dough.Secure it by folding both sides of the dough towards each other. Use your thumb and index finger to pinch the sides for it to cling to each other. Secure it even more by pressing the tip of a fork on the sides of the empanada.
Arrange the empanadas on a baking tray lined with parchment paper. Bake for 15 minutes and then remove from the oven.
Prepare the egg wash by combining egg white and milk in a bowl. Beat the mixture until blended. Brush the egg wash all over the empanadas.
Put the pork empanada back into the oven. Continue to bake for 5 to 7 minutes or until it turns medium brown.
Remove from the oven. Let it cool down.
Serve. Share and enjoy!"
https://panlasangpinoy.com/chicken-congee-recipe/,Chicken Congee Recipe,Congee,"1 lb. skinless chicken thigh, 1 Knorr chicken cube, 1 1/4 cups long grain rice, 3/4 cups chopped scallions, 3 thumbs ginger sliced into thin strips, 2 tablespoons toasted garlic optional, 2 teaspoons Sesame oil, 7 to 10 cups water, Salt and ground black pepper to taste","Heat water in a cooking pot. Add ginger, half of the chopped scallions, and chicken. Let boil.
Add Knorr chicken cube. Stir. Cover and continue to cook in medium heat for 15 minutes.
Remove the chicken from the pot. Let it cool down. Shred the chicken meat. Discard the bones. Note: you can shred the chicken using two forks, or your bare clean hands.
Add rice into the pot. Cover and to cook for 30 minutes.
Put the shredded chicken in the pot. Continue to cook for 30 minutes more or until the consistency of the porridge gets thick. Note: add water if needed.
Add salt, ground black pepper, and Sesame oil. Stir.
Transfer to a bowl. Top with chopped scallions and toasted garlic.
Serve. Share and enjoy!"
https://panlasangpinoy.com/shrimp-and-chicken-pancit-canton/,Shrimp and Chicken Pancit Canton,Noodles,"8 ounces 227 grams pancit canton (flour noodles), 1 Knorr shrimp cube, ½ head small cabbage sliced into small pieces, 10 to 12 pieces medium shrimp shell and head removed, 4 ounces chicken boiled and shredded, 12 to 15 pieces snow peas, 1 Chinese sausage chopped, 1 medium carrot julienne, ¼ cup chopped parsley, ¼ cup soy sauce, 1 medium yellow onion sliced, 4 cloves garlic minced, ½ teaspoon ground black pepper, 1 ½ to 2 cups water or beef broth, 3 tablespoons cooking oil","Heat oil in a cooking pot.
Once the oil gets hot, pan-fry the shrimp for 40 seconds per side. Remove from the pot. Set aside.
Using the remaining oil (you can add more oil if needed), sauté garlic and onion.
Add the Chinese sausage and shredded chicken. Saute for 2 minutes.
Pour the soy sauce into the pot along with the beef broth. Stir. Let boil. Cover and continue to cook in medium heat for 5 minutes.
Add parsley, snow peas, carrot, and cabbage. Cover and cook for 8 minutes.
Put the ground black pepper into the pot. Stir.
Add the pancit canton (flour noodles). Cover and cook until the noodles starts to get softer. Note: there is no need to stir the noodles after adding. Covering the pot traps the steam, which the noodles absorb. This makes it softer, eventually.
Gently toss noodles. Add pan-fried shrimp. Cover the pot and continue to cook in medium heat for 3 minutes.
Transfer to a serving plate. Serve with lime or calamansi.
Share and enjoy!"
https://panlasangpinoy.com/homemade-pork-and-beans-recipe/,Homemade Pork and Beans Recipe,Beans,"1/2 cup smoked bacon cubed, 2 15.5 oz. cans Cannellini beans, 1 medium yellow onion chopped, 1 8 oz. can tomato sauce, 3 tablespoons molasses, 2 tablespoons white vinegar, 3 teaspoons mustard powder, 1/4 teaspoon salt, 2 tablespoons cooking oil","Heat oil in a cooking pot.
Add onions. Cook until the onions gets soft and somewhat caramelized.
Add bacon. Cook for 1 minutes.
Pour the tomato sauce, vinegar, and liquid from the can of beans into the pot. Add mustard powder. Let boil. Stir and cover. Continue to cook in low heat for 30 to 35 minutes. Note: add water if the liquid starts to dry-up.
Add the molasses, beans, and salt into the pot. Gently stir. Cover and cook for 8 to 10 minutes.
Transfer to serving bowl. Serve.
Share and enjoy!"
https://panlasangpinoy.com/eggplant-omelette/,Eggplant Omelette,Eggplant,"3 pieces eggs, 1 medium eggplant, 1/4 teaspoon garlic powder, 1/4 teaspoon salt, A dash of ground black pepper, 4 tablespoons olive oil","Beat the eggs in a large bowl. Add salt, ground black pepper, and garlic powder. Continue to beat until all ingredients are well blended. Set aside.
Use a fork to create tiny holes all over the eggplant. Cook the eggplant by either baking it in the oven at 400F for 20 to 25 minutes, or exposing it in fire over a stove top until the skin gets burnt and turns black.
Let the eggplant cool down. Peel the skin then cut the stalk off. Arrange the eggplant flat in a plate. Gently mash using a fork.
Transfer the mashed eggplant to the bowl with beaten egg. Beat until the eggplant is well incorporated with all the ingredients.
Meanwhile, heat olive oil in a pan. Once the oil gets hot, pour the mixture into the pan. Continue to cook in low to medium heat for 3 to 5 minutes.
Flip the eggplant omellette using a plate. Do this by lifting the pan and tilt it towards the plate until the content slides into the plate (you can also use a spatula). Make sure that the cooked part is facing down. Now, hold the plate with one hand and the pan with the other. Cover the plate with pan and then quickly flip it over in a way that the top part of the omellete (which is still uncooked) touches the base of the pan. Continue to cook for 3 minutes.
Transfer to a serving plate. Serve with your favorite condiment.
Share and enjoy!"
https://panlasangpinoy.com/pandesal-and-sardines-pizza/,Pandesal and Sardines Pizza,Pizza,"2 to 3 pieces pandesal, 2 155 g small cans sardines in tomato sauce, 3/4 cups shredded cheddar cheese, 3 tablespoons tomato paste, A pinch of Italian seasoning optional, 1 tablespoon chopped flat leaf parsley, 1 teaspoon red pepper flakes","Preheat oven to 370F
Slice the pandesal in half. Set aside
Open the cans of sardines. Separate the fish from the tomato sauce.
Combine tomato paste, 2 tablespoons of sauce from the sardines, and Italian seasoning. Stir.
Spread the tomato paste mixture over every slice of pandesal. Arrange 1 to 2 pieces of sardines over each pandesal. Top with a generous amount of cheese.
Arrange on a baking tray. Bake for 5 to 8 minutes.
Remove from the oven. Top with parsley and red pepper flakes.Serve as snack.
Share and enjoy!"
https://panlasangpinoy.com/bacon-wrapped-sea-scallop/,Bacon Wrapped Sea Scallop,Scallop,"9 to 12 pieces large sea scallops, 9 to 12 strips of bacon, 1 teaspoon garlic powder, 14 teaspoon salt, 1/4 cup unsalted butter sliced into small cubes, 2 teaspoons minced flat leaf parsley","Preheat oven to 375F
Place the scallops in a bowl. Add garlic powder and salt. Rub all over the scallops.
Wrap 1 strip of bacon on the sides of a scallop. Secure by inserting a toothpick into the scallop. Do this step until all the scallops are wrapped with bacon.
Arrange the bacon wrapped scallops on a baking tray. Bake for 15 to 18 minutes.
Remove from the oven. Top each piece with a cube of butter.
Arrange in a serving plate. Sprinkle minced parsley all over the scallops.
Serve. Share and enjoy!"
https://panlasangpinoy.com/nilagang-buto-buto-ng-baka-recipe/,Nilagang Buto-buto ng Baka Recipe,Beef,"4 lbs. beef neck bone cut into serving pieces, 2 quarts water, 2 medium yellow onion wedged, 1 tablespoon whole peppercorn, 4 pieces saba banana sliced, 1 large baking potato slced, 2 bunches baby bok choy, 2 cups Napa cabbage cut into pieces, 1/4 cup patis sauce","Pour water into a deep soup pot.
Add onion, whole peppercorn, and beef neck bone. Let boil. Cover and continue to boil in low heat for 3 hours. Add water if needed. Note: You can use a pressure cooker to quickly cook the beef and tenderize the meat. It should take around 40 to 45 minutes.
Add saba banana and potato. Boil in medium heat for 10 minutes.
Add bok choy and Napa cabbage. Cover the pot, Turn the heat off. Let it stay covered for 8 minutes for the residual heat to partially cook the vegetables.
Add patis. Stir.
Transfer to a serving bowl. Serve with rice.
Share and enjoy!"
https://panlasangpinoy.com/rosemary-crusted-roast-rack-of-lamb/,Rosemary Crusted Roast Rack of Lamb,Lamb,"1 rack of lamb 7 to 8 bones at approximately 1 1/2 to 2 lbs, 3 tablespoons Panko breadcrumbs, 3 tablespoons chopped Rosemary, 2 1/2 tablespoons extra virgin olive oil, 6 cloves garlic minced, 1 teaspoon salt, 1/4 teaspoon ground black pepper","Rub salt and ground black pepper all over the lamb. Let it stay for at least 12 minutes.
Meanwhile preheat oven to 450F
Combine Panko bread crumbs, Rosemary, garlic, and olive oil in a bowl. Mix well. Rub the mixture all over the rack of lamb. Arrange on a baking tray and roast for 18 minutes.
Remove from the oven. Let it cool down for 8 to 12 minutes.
Slice the lamb between each bones.
Serve. Share and enjoy!"
https://panlasangpinoy.com/how-to-cook-filipino-chicken-arroz-caldo/,How To Cook Filipino Chicken Arroz Caldo,Chicken,"1 lb. chicken cut into serving pieces, ½ cup glutinous rice, ½ cup Jasmine rice, 6 to 8 cups chicken broth, 2 tablespoons kasubha dried safflower (optional), 3 tablespoons cooking oil, 4 thumbs ginger julienne, 1 large onion chopped, 3 cloves garlic crushed, 3 tablespoons cooking oil, Fish sauce patis and ground black pepper to taste, ¼ cup chopped scallions, 2 boiled eggs sliced into half lengthwise, 6 cloves garlic crushed and toasted, 1 small lemon or 4 pieces calamansi, sliced","Heat oil in a cooking pot.
Saute garlic, onion, and ginger.
When the onion starts to turn soft and translucent, put the chicken into the pot. Cook until it turns light brown.
Add glutinous and Jasmine rice. Saute for 1 minute.
Pour 6 cups of chicken broth. Let boil. Cover the pot. Continue to cook in medium heat for 35 to 40 minutes. Make sure to stir the mixture every few minutes to prevent the rice from sticking on the pot. Add more broth if necessary.
Add kasubha, patis, and ground black pepper. Stir. Continue to cook until it reaches your desired consistency.
Transfer to a serving bowl. Top with egg, scallions, garlic, and lemon wedges.
Serve hot. Share and enjoy!"
https://panlasangpinoy.com/spanish-sardines-pasta-with-sun-dried-tomato-and-chopped-olives/,Spanish Sardines Pasta with Sun Dried Tomato and Chopped Olives,Pasta,"1/2 lb. fettuccine, 6 oz. Spanish sardines, 1/4 cup chopped sun-dried tomato, 1/2 cup chopped green olives, 1/4 cup extra virgin olive oil, 1/4 teaspoon crushed red pepper optional, 2 tablespoons chopped flat leaf parsley, Salt and ground black pepper to taste","Cook fettuccine according to package instructions. Place in a large mixing bowl.
Add Spanish sardines, chopped sun-dried tomato, chopped olives, crushed red pepper, parsley, and extra virgin olive oil.
Place the pasta and other ingredients in a pan. Heat the pan and toss. Continue to cook for 3 minutes.
Add salt and ground black pepper to taste.
Transfer to a serving plate. Serve.
Share and enjoy!"
https://panlasangpinoy.com/lechon-belly-pork-adobo-recipe/,Lechon Belly Pork Adobo Recipe,Pork,"1 1/2 lbs. lechon belly, 5 tablespoons soy sauce, 3 cups beef broth, 1/4 cup white vinegar, 5 to 6 pieces dried bay leaves, 1 medium onion chopped, 4 to 5 cloves garlic crushed, 1 tablespoon whole peppercorn, 1 teaspoon granulated white sugar, 3 tablespoons cooking oil","Heat oil in a cooking pot.
Saute garlic and onion.
Once the onion starts to get translucent and soft, and the garlic turns brown, add the sliced lechon belly. Continue to saute for 3 minutes.
Pour beef broth. Let boil.
Add whole peppercorn and dried bay leaves. Cover and cook in low heat for 45 to 50 minutes. Note: add more broth or water if needed.
Pour vinegar. Let boil.
Add sugar. Stir. Cook until there is only a little bit of sauce left. Do not let the pork adobo to get dry.
Transfer to a serving bowl.
Serve with rice. Share and enjoy!"
https://panlasangpinoy.com/baked-salmon-with-lemon-garlic-and-butter/,Baked Salmon with Lemon Garlic and Butter,Fish,"2 lbs. whole salmon fillet, 1 small lemon halved, 1/2 cup salted butter sliced into small cubes, 4 cloves garlic crushed, 1/2 teaspoon dill weed optional, 1 teaspoon garlic powder, 1/4 teaspoon salt","Preheat oven to 400F.
Arrange the salmon fillet over an aluminum foil.
Rub salt and garlic powder all over the salmon.
Squeeze half of the lemon on the salmon fillet and rub the juice all-throughout the fish. Top with crushed garlic and butter.
Slice the other half of the lemon thinly crosswise. Arrange on top of the salmon and add some dill weed.
Seal the fish in foil. Bake for 15 to 18 minutes.
Remove from the oven. Serve.
Share and enjoy!"
https://panlasangpinoy.com/chicken-nilaga-with-kalabasa/,Chicken Nilaga with Kalabasa,Chicken,"2 lbs. skinless chicken thigh cut into serving pieces, 1 small butternut squash or kalabasa peeled and cubed, 1 bunch baby bok choy, 1/2 head small cabbage sliced, 6 to 8 cups chicken broth, 1 small yellow onion sliced, 1 tablespoon whole peppercorn, fish sauce patis to taste","Pour chicken broth into a cooking pot. Let boil.
Add onion, whole peppercorn, and chicken. Cover and continue to boil in medium heat for 30 minutes. Note: add more broth or water, if needed.
Put the kalabasa and cabbage into the pot. Cook for 5 to 8 minutes.
Add the baby bok choy and fish sauce. Stir. Cook for 1 minute.
Transfer to a serving bowl. Serve with rice,
Share and enjoy."
https://panlasangpinoy.com/spinach-tomato-and-cheese-omelette/,Spinach Tomato and Cheese Omelette,Egg,"2 eggs, 3/4 cups fresh baby spinach, 1 small ripe roma tomato chopped, 1/2 cup shredded cheddar cheese, 1/4 cup salted butter","Melt half of the butter in a pan.
Once the butter starts to bubble, add tomato. Saute for 1 minute.
Put the spinach in the pan. Cook for 30 seconds. Transfer everything in a clean plate.
Wipe the pan clean using a paper towel. Heat the pan in a stovetop using low to medium heat. Melt the remaining butter in the pan.
Beat the eggs in a bowl. Pour into the pan. Tilt the pan to distribute the beaten eggs equally.
Once the eggs starts to form, pour the cooke tomato and spinach over the egg. Top with shredded cheese. Continue to cook until the eggs are done.
Fold the omelet halfway to secure the filling. You can top the omelet with more cheese.
Transfer to a serving plate. Serve.
Share and enjoy!"
https://panlasangpinoy.com/stuffed-burger-patties/,Stuffed Beef and Pork Burger Patties,Beef Recipe,"3/4 lb. ground pork, 3/4 lb. ground beef, 1/2 cup chopped flat leaf parsley, 2 teaspoons garlic powder, 1 1/2 teaspoon salt, 1/2 teaspoon ground black pepper, 1 medium red bell pepper chopped, 1 medium green bell pepper chopped, 3/4 cups shredded sharp cheddar cheese","Combine ground pork, ground beef, parsley, garlic powder, salt. and ground black pepper in a large bowl. Mix well.
Scoop around 1/4 cup mixture from the bowl and roll it into a ball shaped figure using your hands.
Put it in a middle of a burger stuffer tool. Press. Arrange a decent amount of bell peppers and cheese in the middle. Top with 2 to 3 tablespoons of meat mixture to secure the opening. Perform this step until all ingredients are consumed.
Heat-up the grill or grilling pan. Start to grill the first side for 3 minutes. Turn it over and continue to grill the other side for 5 minutes.
Arrange in a plate. Serve as it is or place it in between two buns.
Share and enjoy!"
https://panlasangpinoy.com/oxtail-stew-recipe/,Oxtail Stew,Beef,"3 lbs. oxtail, 1 6 oz. can tomato paste, 1 1/2 cups red wine, 4 cups beef broth, 1 medium onion chopped, 1 large baking potato cubed, 1 teaspoon fresh thyme, 3 tablespoons butter, 3 tablespoons extra virgin olive oil, Salt and ground black pepper to taste","Heat olive oil in a pressure cooker. Once the oil starts to get hot, add the butter. Continue to heat until the butter and oil mixture starts to bubble.
Saute the onion until tender.
Add the oxtail. Cook each side for 1 minute.
Add tomato paste. Saute the it in tomato paste for 2 minutes.
Pour the beef broth into the pressure cooker. Cover and pressure cook for 30 to 40 minutes.
Add thyme and red wine. Let boil.
Add cubes potato. Continue to cook for 8 to 10 minutes. Note: you can add more beef broth if the liquid starts to dry-up.
Add salt and ground black pepper to taste.
Transfer to a serving bow. Serve.
Share and enjoy!"
https://panlasangpinoy.com/ginataang-santol-sinantolan-recipe/,Ginataang Santol (Sinantolan) Recipe,Ginataan,"4 pieces santol peeled and seeds removed, 1/4 lb. ground pork, 3 cups coconut cream, 2 pieces long green pepper siling pansigang sliced crosswise, 5 pieces Thai chili or siling labuyo, 3 tablespoons shrimp paste, 1 medium red onion minced, 3 cloves garlic crushed, 3 tablespoons cooking oil","Mince (cut into very small pieces) the santol using a food processor. Note: you can also do it manually, if preferred.
Place the minced santol in the middle of a cheese cloth. Secure the santol inside the cloth and then wring until all the liquid comes out. Set aside.
Heat oil in a pan. Saute garlic and onion.
Once the onion starts to get translucent, add the ground pork. Continue to cook until the pork turns light brown.
Add the minced santol. Cook for 3 to 5 minutes.
Pour coconut milk into the pan. Let boil. Stir and cover the pan. Continue to cook in medium heat until the liquid reduces to half.
Add shrimp paste, siling pansigang, ang Thai chili. Stir. Continue to cook until the liquid completely evaporates.
Transfer to a serving plate. Serve.
Share and enjoy!"
https://panlasangpinoy.com/crispy-lechon-belly-recipe/,Crispy Lechon Belly Recipe,Pork Recipe,"6 lbs. whole slab boneless pork belly, 1 large bunch lemongrass pounded, 1 large bunch scallions, 1 tablespoon salt, 1 1/2 tablespoon garlic powder, 1 teaspoon ground black pepper, 7 pieces star anise, 1 medium red onion wedged, 1 pint water","Combine rub ingredients in a bowl. Mix well.Rub all over the pork belly.
Arrange scallions and pounded lemongrass in the middle of the slab. Roll. Use a kitchen twine to secure the rolled pork belly. Set aside.
Preheat oven to 400F
Add star anise and wedged onion into the roaster. Pour 1 pint water.
Arrange rolled pork belly over the roasting pan. Securely wrap the roasting pan with an aluminum foil.
Bake for 2 hours.
Remove the foil. Increase the heat to 475F. Roast for 1 1/2 hours.
Remove from the oven. Let the meat cool down.
Slice into serving pieces. Serve.
Share and enjoy!"
https://panlasangpinoy.com/broiled-lobster-tail-with-lemon-butter-sauce/,Broiled Lobster Tail with Lemon Butter Sauce,Seafood,"3 large lobster tails, 1 teaspoon garlic powder, 1 teaspoon salt, Juice from 1/2 lemon, 1/4 cup unsalted butter, 3 tablespoons whipping cream","Set the oven to broil.
Open the lobster tail by cutting the top shell using a pair of scissors. Start from the topmost part (lengthwise)until it reaches the far end. Push the shell sideways to expose the meat. Manually pull the meat out to expose it.
Combine salt and garlic powder. Sprinkle the mixture over the lobster meat. Rub it all over the lobster meat.
Arrange the lobster in a baking tray. Broil for 8 to 10 minutes.
Meanwhile, prepare the sauce by melting butter in a saucepan. Add lemon juice and whipping cream. Stir. Set aside.
Remove the broiled lobster from the oven. Arrange in a serving plate. Top with lemon butter sauce.
Serve. Share and enjoy!"
https://panlasangpinoy.com/paella-negra-arroz-negre-recipe/,Paella Negra (Arroz Negre) Recipe,Seafood,"6 to 9 pieces colossal shrimp or prawn, 5 medium squid cleaned and sliced crosswise, 2 cups Calasparra rice, 1 1/2 cups white wine Chardonnay or Pinot Grigio, 2 1/2 cups fish broth or clam juice, 2 teaspoons tinta de calamar bottled squid or cuttlefish ink, 1 medium yellow onion minced, 5 cloves garlic minced, 4 medium roma tomato peeled and sliced into small cubes, 1 small red bell pepper, 1 small green bell pepper, 2 lemons sliced into wedges, 5 tablespoons extra virgin olive oil","Heat olive oil in a paellera or wide pan.
Pan fry shrimp in medium heat for 1 minute per side. Remove and set aside.
Stir-fry the sliced squid for 1 to 2 minutes. Set aside.
Saute garlic and onion for 30 seconds. Add tomato. Continue to cook until onion starts to get translucent and soft. Note: you can add more olive oil if needed.
Add half of the bell pepper and 2 cups of Calasparra rice. Stir. Cook for 1 minute.
Pour the wine and fish broth into the pan. Add the squid ink (tinta de calamar). Stir and let boil.
Cover and continue to cook between low to medium heat for 15 to 20 minutes. Note: add water if needed.
Top with pan-fried shrimp, squid, lemon wedges, and remaining bell peppers. Cover the pan and continue to cook for 5 minutes or until the rice is cooked perfectly.
Serve. Share and enjoy!"
